Messstelle ID; Messstelle Name      ; Probenahme Ort; Probenahme Art                 ; NAQUA Probenahme Datum; NAQUA Probenahme Uhrzeit; NAWA Probenahme Beginn (Datum und Uhrzeit); NAWA Probenahme Ende (Datum und Uhrzeit); NAWA Probenahme Dauer (Stunden); Labor; Erhebung Feld/Labor; Parameter                                     ; Messwert ; Bestimmungsgrenze; Nachweisgrenze; Einheit; Messunsicherheit absolut/relativ; Messunsicherheit; Gerät/Methode; Bemerkung Messwert; Status                       ; Parameterqualität (0..254); Messprogramm
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Methoxyfenozid                                ; <0.00300 ;            0.003 ;               ; µg/l   ;                                 ;               17; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Methyl-desphenyl-chloridazon                  ; 0.007    ;            0.001 ;               ; µg/l   ;                                 ;               15; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Methylprednisolon                             ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               30; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Metolachlor                                   ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               12; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Metolachlor_CGA_368208                        ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               12; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Metolachlor-ESA                               ; 0.016    ;            0.002 ;               ; µg/l   ;                                 ;               13; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Metolachlor-morpholinon                       ; <0.00200 ;            0.002 ;               ; µg/l   ;                                 ;               21; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Metolachlor-OXA                               ; 0.006    ;            0.005 ;               ; µg/l   ;                                 ;               48; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Metoprolol                                    ; 0.0063   ;            0.0005;               ; µg/l   ;                                 ;               16; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Metoprololsaeure                              ; 0.021    ;            0.0005;               ; µg/l   ;                                 ;               15; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Metribuzin                                    ; <0.00300 ;            0.003 ;               ; µg/l   ;                                 ;               24; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Metronidazol                                  ; <0.00200 ;            0.002 ;               ; µg/l   ;                                 ;               28; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Metsulfuron-methyl                            ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               32; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Miconazol                                     ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               54; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Moclobemid                                    ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               30; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Monodesmethyl-diuron                          ; <0.00200 ;            0.002 ;               ; µg/l   ;                                 ;               38; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Monodesmethyl-isoproturon                     ; <0.00200 ;            0.002 ;               ; µg/l   ;                                 ;               30; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Monuron                                       ; <0.00200 ;            0.002 ;               ; µg/l   ;                                 ;               26; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Morphin                                       ; <0.00200 ;            0.002 ;               ; µg/l   ;                                 ;               11; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Mycophenolsaeure                              ; <0.0200  ;            0.02  ;               ; µg/l   ;                                 ;               41; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Napropamid                                    ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               23; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Naproxen                                      ; <0.0500  ;            0.05  ;               ; µg/l   ;                                 ;               14; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; N-Desmethyl-venlafaxin                        ; 0.002    ;            0.001 ;               ; µg/l   ;                                 ;               11; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Nicosulfuron                                  ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               32; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Nicosulfuron_UCSN                             ; <0.0500  ;            0.05  ;               ; µg/l   ;                                 ;                 ; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Nitenpyram                                    ; <0.00300 ;            0.003 ;               ; µg/l   ;                                 ;               30; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; N-N-Didesmethyl-venlafaxin                    ; 0.007    ;            0.005 ;               ; µg/l   ;                                 ;               30; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; O-Desmethyl-venlafaxin                        ; 0.0094   ;            0.0005;               ; µg/l   ;                                 ;               24; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Olmesartan                                    ; 0.012    ;            0.005 ;               ; µg/l   ;                                 ;               26; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Omethoat                                      ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               38; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; O-N-Didesmethyl-venlafaxin                    ; 0.003    ;            0.002 ;               ; µg/l   ;                                 ;               13; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Opipramol                                     ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               40; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Oseltamivir                                   ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               21; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Oxazepam                                      ; <0.00200 ;            0.002 ;               ; µg/l   ;                                 ;               33; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Oxcarbazepin                                  ; <0.00200 ;            0.002 ;               ; µg/l   ;                                 ;               16; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Oxypurinol                                    ; 0.042    ;            0.02  ;               ; µg/l   ;                                 ;               11; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Paracetamol                                   ; 0.009    ;            0.005 ;               ; µg/l   ;                                 ;               15; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; PCP                                           ; <0.003   ;            0.003 ;               ; µg/l   ;                                 ;               18; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Penconazol                                    ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               11; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Pendimethalin                                 ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               21; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Pethoxamid                                    ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               16; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Phenazon                                      ; 0.0016   ;            0.0005;               ; µg/l   ;                                 ;               15; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Picolinafen                                   ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               25; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Pirimicarb                                    ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               15; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Pravastatin                                   ; <0.0500  ;            0.05  ;               ; µg/l   ;                                 ;               20; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Prednisolon                                   ; <0.0200  ;            0.02  ;               ; µg/l   ;                                 ;               15; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Pregabalin                                    ; 0.007    ;            0.003 ;               ; µg/l   ;                                 ;               20; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Primidon                                      ; <0.0150  ;            0.015 ;               ; µg/l   ;                                 ;               17; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Prochloraz                                    ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               29; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Prometon_und_Terbumeton                       ; <0.00200 ;            0.002 ;               ; µg/l   ;                                 ;               25; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Prometryn_und_Terbutryn                       ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               18; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Propachlor                                    ; <0.00300 ;            0.003 ;               ; µg/l   ;                                 ;               29; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Propachlor-ESA                                ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               10; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Propachlor-OXA                                ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               22; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Propamocarb                                   ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               15; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Propaquizafop                                 ; <0.00200 ;            0.002 ;               ; µg/l   ;                                 ;               30; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Propiconazol                                  ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               14; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Propranolol                                   ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               12; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Propyphenazon                                 ; <0.000500;            0.0005;               ; µg/l   ;                                 ;               26; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Propyzamid                                    ; <0.00300 ;            0.003 ;               ; µg/l   ;                                 ;               29; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Prosulfocarb                                  ; <0.00300 ;            0.003 ;               ; µg/l   ;                                 ;               30; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Prothioconazol-desthio                        ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               10; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Pyraclostrobin                                ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               14; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Pyrazophos                                    ; <0.00300 ;            0.003 ;               ; µg/l   ;                                 ;               34; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Pyrimethanil                                  ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               15; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Pyrimidinol                                   ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               20; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Quinoxyfen                                    ; <0.00500 ;            0.005 ;               ; µg/l   ;                                 ;               30; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Ranitidin                                     ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               13; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Ranitidin-N-oxid                              ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               25; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Repaglinid                                    ; <0.00300 ;            0.003 ;               ; µg/l   ;                                 ;               25; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Rimsulfuron                                   ; <0.0200  ;            0.02  ;               ; µg/l   ;                                 ;               65; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Ritonavir                                     ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               21; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Rosuvastatin                                  ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               26; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Roxithromycin                                 ; <0.0100  ;            0.01  ;               ; µg/l   ;                                 ;               32; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Saccharin                                     ; 0.027    ;            0.002 ;               ; µg/l   ;                                 ;               21; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Salbutamol                                    ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               19; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Simazin                                       ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               13; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Simeton                                       ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               20; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Sitagliptin                                   ; 0.008    ;            0.002 ;               ; µg/l   ;                                 ;               14; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Sotalol                                       ; 0.001    ;            0.001 ;               ; µg/l   ;                                 ;               13; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Spinosad                                      ; <0.0500  ;            0.05  ;               ; µg/l   ;                                 ;                 ; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
         90670; Standort_670                ; ---           ; Sammelprobe abflussproportional;                       ;                         ; 19.12.2022 09:45                          ; 03.01.2023 10:16                        ;                             336;      ; ---                ; Spiroxamin                                    ; <0.00100 ;            0.001 ;               ; µg/l   ;                                 ;               51; LC-MS/MS     ;                   ; Freigegeben, validierte Daten;                           ; NAWA Trend
